Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","3","Albania","5314","Prod Popultn","1182","Honey, natural","2015","2015","No","271139","","Official data"
"QCL","Crops and livestock products","3","Albania","5314","Prod Popultn","1182","Honey, natural","2016","2016","No","302962","","Official data"
"QCL","Crops and livestock products","3","Albania","5314","Prod Popultn","1182","Honey, natural","2017","2017","No","289962","","Official data"
"QCL","Crops and livestock products","3","Albania","5314","Prod Popultn","1182","Honey, natural","2018","2018","No","285455","","Official data"
"QCL","Crops and livestock products","3","Albania","5314","Prod Popultn","1182","Honey, natural","2019","2019","No","288329","","Official data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1971","1971","hg","75","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1972","1972","hg","75","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1973","1973","hg","71","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1974","1974","hg","69","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1975","1975","hg","67","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1976","1976","hg","67","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1977","1977","hg","65","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1978","1978","hg","64","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1979","1979","hg","64","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1980","1980","hg","63","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1981","1981","hg","62","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1982","1982","hg","62","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1983","1983","hg","62","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1984","1984","hg","62","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1985","1985","hg","60","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1986","1986","hg","51","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1987","1987","hg","67","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1988","1988","hg","65","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1989","1989","hg","65","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1990","1990","hg","65","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1991","1991","hg","65","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1992","1992","hg","65","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1993","1993","hg","79","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1994","1994","hg","65","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1995","1995","hg","65","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1996","1996","hg","66","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1997","1997","hg","41","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1998","1998","hg","54","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","1999","1999","hg","42","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","2000","2000","hg","55","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","2001","2001","hg","59","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","2002","2002","hg","61","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","2003","2003","hg","62","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","2004","2004","hg","65","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","2005","2005","hg","75","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","2006","2006","hg","64","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","2007","2007","hg","67","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","2008","2008","hg","83","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","2009","2009","hg","100","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","2010","2010","hg","122","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","2011","2011","hg","119","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","2012","2012","hg","133","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","2013","2013","hg","154","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","2014","2014","hg","143","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","2015","2015","hg","156","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","2016","2016","hg","170","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","2017","2017","hg","148","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","2018","2018","hg","175","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5422","Yield","1182","Honey, natural","2019","2019","hg","151","Fc","Calculated data"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1961","1961","tonnes","","M","Data not available"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1962","1962","tonnes","","M","Data not available"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1963","1963","tonnes","","M","Data not available"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1964","1964","tonnes","","M","Data not available"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1965","1965","tonnes","","M","Data not available"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1966","1966","tonnes","","M","Data not available"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1967","1967","tonnes","","M","Data not available"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1968","1968","tonnes","","M","Data not available"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1969","1969","tonnes","","M","Data not available"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1970","1970","tonnes","","M","Data not available"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1971","1971","tonnes","1120","F","FAO estimate"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1972","1972","tonnes","1200","F","FAO estimate"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1973","1973","tonnes","1200","F","FAO estimate"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1974","1974","tonnes","1200","F","FAO estimate"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1975","1975","tonnes","1200","F","FAO estimate"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1976","1976","tonnes","1220","F","FAO estimate"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1977","1977","tonnes","1200","F","FAO estimate"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1978","1978","tonnes","1200","F","FAO estimate"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1979","1979","tonnes","1200","F","FAO estimate"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1980","1980","tonnes","1200","F","FAO estimate"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1981","1981","tonnes","1200","F","FAO estimate"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1982","1982","tonnes","1200","F","FAO estimate"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1983","1983","tonnes","1220","F","FAO estimate"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1984","1984","tonnes","1230","F","FAO estimate"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1985","1985","tonnes","1300","F","FAO estimate"
"QCL","Crops and livestock products","4","Algeria","5510","Production","1182","Honey, natural","1986","1986","tonnes","1120","","Official data"
